months_as_customer,age,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_sex,insured_education_level,insured_occupation,insured_relationship,capital-gains,capital-loss,incident_type,collision_type,incident_severity,authorities_contacted,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,fraud_reported,policy_age_days,claim_deviation,claim_ratio,Actual,Fraud_Probability,Predicted,Risk_Level
475,57,100/300,500,1216.56,0,MALE,Masters,adm-clerical,own-child,67400,-83200,Single Vehicle Collision,Front Collision,Minor Damage,Police,20,1,unknown,0,2,NO,78000,6500,13000,58500,N,7287,20571.050000000003,4.499653872779017,0,0.1539364268063544,0,Low Risk
77,27,500/1000,2000,966.26,0,FEMALE,High School,adm-clerical,own-child,56400,-32800,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,1,3,YES,0,0,unknown,67200,6720,6720,53760,N,5784,15831.050000000003,7.99880970093736,0,0.15246861788376434,0,Low Risk
256,43,100/300,500,1203.17,0,FEMALE,MD,prof-specialty,unmarried,56700,-65600,Single Vehicle Collision,Rear Collision,Total Loss,Fire,11,1,NO,0,0,unknown,63250,11500,5750,46000,N,55,8071.050000000003,7.998608937576074,0,0.23688840975142952,1,Low Risk
229,37,250/500,2000,1212.12,0,FEMALE,MD,craft-repair,not-in-family,65600,0,Multi-vehicle Collision,Side Collision,Major Damage,Other,14,3,YES,1,1,YES,68760,11460,5730,51570,N,6451,13641.050000000003,8.998429593439191,0,0.3802640031458848,1,Low Risk
110,28,250/500,1000,1573.93,0,MALE,College,other-service,other-relative,30400,0,Multi-vehicle Collision,Side Collision,Minor Damage,Police,20,3,YES,0,2,unknown,65040,10840,10840,43360,N,543,5431.050000000003,3.999631030347754,0,0.22373159025660858,1,Low Risk
177,33,100/300,1000,1609.67,0,MALE,College,adm-clerical,wife,0,-13200,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,22,1,unknown,1,3,unknown,82800,20700,13800,48300,Y,4404,10371.050000000003,3.4997463951887546,1,0.7328314713227028,1,High Risk
292,44,500/1000,500,1097.57,0,MALE,PhD,priv-house-serv,unmarried,0,0,Single Vehicle Collision,Side Collision,Total Loss,Other,12,1,NO,1,0,YES,61700,6170,6170,49360,N,6574,11431.050000000003,7.998703613676875,0,0.22109123410717563,1,Low Risk
451,61,250/500,2000,1618.65,2000000,FEMALE,Associate,transport-moving,unmarried,0,-42600,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,3,3,YES,2,1,YES,78100,15620,7810,54670,Y,6075,16741.050000000003,6.999103827934963,1,0.7154168877097561,1,High Risk
61,24,100/300,500,922.67,0,FEMALE,College,priv-house-serv,other-relative,47400,0,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,15,3,YES,2,1,unknown,65520,9360,9360,46800,Y,6913,8871.050000000003,4.999465869031086,1,0.74296915714366,1,High Risk
150,30,100/300,1000,1342.02,0,MALE,MD,prof-specialty,own-child,0,0,Parked Car,unknown,Trivial Damage,unknown,8,1,YES,0,2,NO,4500,450,450,3600,N,3755,-34328.95,7.982261640798226,0,0.06547820449720942,0,Low Risk
283,41,100/300,500,1195.01,0,FEMALE,Associate,sales,own-child,60700,-54300,Multi-vehicle Collision,Side Collision,Major Damage,Other,13,3,NO,0,2,unknown,42700,0,6100,36600,Y,805,-1328.949999999997,5.99901655466317,1,0.5439036232747374,1,Medium Risk
291,46,500/1000,1000,994.74,0,FEMALE,High School,adm-clerical,own-child,0,-55300,Parked Car,unknown,Minor Damage,Police,8,1,NO,2,2,YES,5580,620,620,4340,Y,3209,-33588.95,6.988727858293076,1,0.5943177999588403,1,Medium Risk
162,31,100/300,1000,1050.24,0,FEMALE,Masters,adm-clerical,wife,30700,0,Parked Car,unknown,Minor Damage,unknown,7,1,unknown,0,0,NO,3600,360,720,2520,Y,3292,-35408.95,3.495145631067961,1,0.6759067836961798,1,Medium Risk
154,36,250/500,2000,1313.51,7000000,FEMALE,Masters,exec-managerial,own-child,68500,0,Vehicle Theft,unknown,Trivial Damage,unknown,9,1,unknown,2,0,unknown,2800,280,280,2240,N,4066,-35688.95,7.97153024911032,0,0.09994243570607365,0,Low Risk
289,47,500/1000,2000,1102.29,0,FEMALE,Associate,adm-clerical,own-child,73000,-37900,Single Vehicle Collision,Front Collision,Minor Damage,Ambulance,15,1,NO,1,0,YES,54000,6000,6000,42000,N,5663,4071.050000000003,6.998833527745376,0,0.1754977501794622,0,Low Risk
10,19,250/500,1000,1185.78,0,FEMALE,JD,craft-repair,wife,0,-60700,Single Vehicle Collision,Side Collision,Minor Damage,Police,5,1,unknown,0,2,unknown,48950,4450,8900,35600,Y,180,-2328.949999999997,3.999550612290754,1,0.3118969507737736,1,Low Risk
309,47,500/1000,500,1527.95,0,MALE,PhD,exec-managerial,other-relative,69400,0,Multi-vehicle Collision,Rear Collision,Major Damage,Other,15,4,YES,0,1,unknown,77800,15560,15560,46680,N,1357,8751.050000000003,2.9998072103335263,0,0.40032110619010824,1,Medium Risk
396,57,100/300,1000,1366.39,0,MALE,High School,protective-serv,other-relative,0,-22400,Multi-vehicle Collision,Front Collision,Major Damage,Other,22,3,YES,2,1,NO,52560,11680,5840,35040,N,8146,-2888.949999999997,5.998972778633796,0,0.41414632248246885,1,Medium Risk
273,41,500/1000,1000,1403.9,0,FEMALE,PhD,farming-fishing,own-child,0,0,Multi-vehicle Collision,Side Collision,Total Loss,Police,16,2,unknown,1,2,YES,44110,4010,8020,32080,N,1809,-5848.949999999997,3.999501309063708,0,0.1731701307712525,0,Low Risk
129,30,500/1000,2000,927.23,0,FEMALE,PhD,sales,husband,51500,0,Single Vehicle Collision,Front Collision,Total Loss,Other,7,1,NO,1,3,unknown,74360,13520,6760,54080,N,2809,16151.050000000003,7.998816743085342,0,0.2541277971062912,1,Low Risk
140,31,250/500,2000,1554.86,6000000,FEMALE,JD,armed-forces,wife,59000,0,Parked Car,unknown,Minor Damage,unknown,2,1,YES,1,2,unknown,6120,680,680,4760,Y,6500,-33168.95,6.989720998531571,1,0.6869125593827695,1,Medium Risk
419,53,500/1000,2000,736.07,6000000,MALE,College,transport-moving,unmarried,45700,0,Multi-vehicle Collision,Side Collision,Minor Damage,Police,17,4,unknown,0,0,YES,62280,5190,10380,46710,N,6216,8781.050000000003,4.499566515749928,0,0.18712300515913988,0,Low Risk
315,44,250/500,1000,974.16,6000000,FEMALE,Masters,sales,other-relative,0,-56800,Multi-vehicle Collision,Front Collision,Total Loss,Other,12,3,unknown,1,0,YES,26730,4860,4860,17010,N,7948,-20918.949999999997,3.499279983542481,0,0.0792259534260262,0,Low Risk
72,29,500/1000,500,973.8,0,FEMALE,Associate,craft-repair,own-child,0,-85900,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,9,1,unknown,1,0,NO,66200,6620,6620,52960,N,7468,15031.050000000003,7.998791723304636,0,0.48458225006626165,1,Medium Risk
32,26,100/300,2000,1260.32,6000000,MALE,JD,other-service,not-in-family,0,-79800,Single Vehicle Collision,Side Collision,Total Loss,Fire,16,1,unknown,1,2,unknown,45500,9100,4550,31850,N,106,-6078.949999999997,6.998461876510657,0,0.2650253341652121,1,Low Risk
230,41,100/300,1000,1464.03,0,MALE,JD,transport-moving,own-child,0,0,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,19,3,unknown,2,0,unknown,53040,4420,4420,44200,N,8457,6271.050000000003,9.997738068310337,0,0.16320554636978177,0,Low Risk
157,32,100/300,2000,617.11,0,MALE,College,other-service,other-relative,0,-54100,Multi-vehicle Collision,Front Collision,Major Damage,Other,14,3,unknown,1,2,NO,50800,10160,5080,35560,Y,1899,-2368.949999999997,6.998622318441252,1,0.7508970621977105,1,High Risk
265,41,250/500,2000,1724.46,6000000,FEMALE,Associate,craft-repair,own-child,81800,0,Multi-vehicle Collision,Side Collision,Total Loss,Police,18,3,unknown,1,3,unknown,44200,4420,4420,35360,N,6315,-2568.949999999997,7.998190454648269,0,0.16710002410621164,0,Low Risk
47,34,500/1000,500,1161.31,0,FEMALE,PhD,exec-managerial,other-relative,64800,-24300,Single Vehicle Collision,Front Collision,Minor Damage,Police,23,1,YES,1,3,unknown,62920,11440,5720,45760,N,4025,7831.050000000003,7.998601643069393,0,0.26622777362623334,1,Low Risk
113,29,250/500,2000,1091.73,0,MALE,PhD,exec-managerial,not-in-family,36100,-42300,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,15,3,unknown,0,2,YES,49950,5550,5550,38850,Y,2561,921.0500000000029,6.9987389659520804,1,0.704861396780343,1,High Risk
289,46,250/500,2000,1209.07,0,MALE,JD,armed-forces,unmarried,0,0,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,18,1,YES,0,1,YES,56430,6270,6270,43890,Y,3925,5961.050000000003,6.998883750597991,1,0.5953142884777327,1,Medium Risk
254,41,250/500,2000,1241.04,0,FEMALE,Masters,protective-serv,own-child,0,0,Single Vehicle Collision,Front Collision,Minor Damage,Police,16,1,NO,2,2,YES,100210,18220,18220,63770,N,382,25841.050000000003,3.4998079139454474,0,0.18917566719269202,0,Low Risk
115,30,500/1000,500,1757.21,0,MALE,High School,prof-specialty,wife,46400,0,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,12,3,NO,1,0,YES,49140,5460,5460,38220,N,5275,291.0500000000029,6.998718183482879,0,0.14788347827695003,0,Low Risk
236,38,250/500,1000,802.24,0,FEMALE,College,other-service,not-in-family,0,-62500,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,16,1,NO,0,1,unknown,66840,16710,5570,44560,N,8167,6631.050000000003,7.998563992101957,0,0.5513500280722906,1,Medium Risk
7,21,500/1000,1000,1342.72,0,MALE,Associate,machine-op-inspct,wife,0,-45300,Single Vehicle Collision,Front Collision,Total Loss,Other,21,1,unknown,1,2,unknown,62460,6940,6940,48580,N,8487,10651.050000000003,6.998991499783893,0,0.17872279169385566,0,Low Risk
208,36,100/300,2000,1209.41,5000000,MALE,JD,machine-op-inspct,wife,0,0,Multi-vehicle Collision,Side Collision,Total Loss,Other,15,3,YES,0,1,unknown,62810,11420,11420,39970,N,7071,2041.050000000003,3.499693546974871,0,0.22406512318862964,1,Low Risk
126,33,500/1000,1000,1141.71,2000000,FEMALE,JD,priv-house-serv,own-child,36700,-73400,Single Vehicle Collision,Front Collision,Major Damage,Ambulance,21,1,YES,1,2,unknown,54160,6770,6770,40620,N,2625,2691.050000000003,5.999113867966327,0,0.38993137177116516,1,Low Risk
48,35,100/300,500,1090.03,0,FEMALE,JD,exec-managerial,unmarried,0,-51000,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,1,1,YES,0,2,NO,48400,9680,4840,33880,N,2450,-4048.949999999997,6.998554017764925,0,0.26352975765543113,1,Low Risk
297,48,250/500,1000,1464.73,3000000,MALE,PhD,exec-managerial,other-relative,54900,-36700,Multi-vehicle Collision,Side Collision,Total Loss,Fire,17,3,unknown,0,0,NO,51480,5720,5720,40040,N,2043,2111.050000000003,6.998776437685719,0,0.1984975802576502,0,Low Risk
160,36,100/300,1000,1118.58,0,FEMALE,High School,prof-specialty,husband,0,-36600,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,5,3,NO,2,1,NO,51700,5170,10340,36190,N,987,-1738.949999999997,3.4996615414369985,0,0.18333350497719791,0,Low Risk
406,58,250/500,2000,1117.04,0,MALE,MD,exec-managerial,own-child,0,-42700,Multi-vehicle Collision,Front Collision,Total Loss,Other,15,3,unknown,1,2,unknown,65520,10920,5460,49140,N,4109,11211.050000000003,8.998351950192273,0,0.270799778200914,1,Low Risk
157,31,500/1000,500,1257.83,7000000,MALE,High School,farming-fishing,own-child,40700,-41600,Multi-vehicle Collision,Rear Collision,Major Damage,Other,2,4,NO,2,2,NO,47700,4770,9540,33390,Y,8962,-4538.949999999997,3.499633162142333,1,0.7387264991478246,1,High Risk
146,31,250/500,2000,1082.72,0,FEMALE,PhD,machine-op-inspct,not-in-family,61400,-57500,Vehicle Theft,unknown,Minor Damage,unknown,3,1,YES,2,0,NO,5220,580,580,4060,N,6330,-33868.95,6.9879518072289155,0,0.0413484786804455,0,Low Risk
409,57,100/300,1000,1191.8,6000000,MALE,High School,protective-serv,unmarried,55600,0,Single Vehicle Collision,Side Collision,Major Damage,Other,19,1,NO,1,0,unknown,73320,6110,12220,54990,N,7101,17061.050000000003,4.4996317813599545,0,0.4019743678641501,1,Medium Risk
252,46,100/300,1000,1242.02,0,MALE,Masters,adm-clerical,wife,0,-28800,Single Vehicle Collision,Front Collision,Minor Damage,Fire,17,1,YES,0,2,YES,74900,14980,7490,52430,N,3442,14501.050000000003,6.999065545321052,0,0.20840609587806236,1,Low Risk
6,27,250/500,500,1075.71,0,FEMALE,High School,prof-specialty,unmarried,0,-47400,Vehicle Theft,unknown,Trivial Damage,Police,7,1,unknown,0,1,YES,3190,580,290,2320,N,8231,-35608.95,7.972508591065292,0,0.10678719069904455,0,Low Risk
103,33,100/300,1000,969.88,6000000,MALE,MD,armed-forces,own-child,0,0,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,21,1,NO,1,0,YES,76920,12820,6410,57690,N,8034,19761.050000000003,8.99859616284511,0,0.19206791218302316,0,Low Risk
369,53,250/500,2000,1459.93,0,FEMALE,Masters,priv-house-serv,not-in-family,0,0,Multi-vehicle Collision,Front Collision,Total Loss,Police,10,2,YES,1,3,NO,77990,7090,14180,56720,N,7205,18791.050000000003,3.9997179324448204,0,0.22046599756896024,1,Low Risk
261,46,500/1000,1000,1245.61,0,MALE,MD,transport-moving,own-child,0,0,Single Vehicle Collision,Front Collision,Total Loss,Fire,11,1,YES,1,0,unknown,59670,9180,9180,41310,N,8176,3381.050000000003,4.499509857314018,0,0.2019793094673097,1,Low Risk
159,33,100/300,2000,1462.76,0,FEMALE,College,craft-repair,husband,69200,-36900,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,23,3,YES,2,0,NO,44880,8160,4080,32640,Y,2776,-5288.949999999997,7.998039696152904,1,0.3248381868208327,1,Low Risk
344,51,100/300,2000,1398.46,0,MALE,Associate,sales,other-relative,0,0,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,14,1,unknown,0,2,NO,82830,7530,15060,60240,N,8315,22311.050000000003,3.9997344133855655,0,0.2515933994106387,1,Low Risk
437,60,500/1000,1000,1269.64,0,FEMALE,College,armed-forces,unmarried,48800,0,Single Vehicle Collision,Front Collision,Minor Damage,Other,10,1,NO,1,3,NO,84480,7680,15360,61440,Y,6235,23511.050000000003,3.9997396002864396,1,0.713784292889703,1,High Risk
65,30,100/300,500,1455.65,4000000,FEMALE,College,transport-moving,wife,0,-66300,Multi-vehicle Collision,Side Collision,Total Loss,Fire,6,3,unknown,2,3,NO,79800,15960,7980,55860,N,1986,17931.050000000003,6.999122916927703,0,0.15477989402723724,0,Low Risk
280,41,500/1000,2000,1140.31,0,MALE,MD,adm-clerical,husband,29300,-64700,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,10,3,unknown,0,3,YES,53020,9640,9640,33740,N,7377,-4188.949999999997,3.4996369671195935,0,0.15176296330029662,0,Low Risk
269,45,500/1000,500,1330.46,0,FEMALE,High School,machine-op-inspct,wife,54800,-64100,Multi-vehicle Collision,Side Collision,Total Loss,Police,5,3,unknown,0,0,NO,24200,2200,4400,17600,N,6722,-20328.949999999997,3.9990911156555327,0,0.0902048798034252,0,Low Risk
275,40,250/500,2000,1190.6,0,MALE,Masters,exec-managerial,unmarried,0,-45300,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,17,1,unknown,1,3,YES,43230,7860,7860,27510,N,8448,-10418.949999999997,3.4995547640249334,0,0.25553074747488647,1,Low Risk
265,45,250/500,500,972.5,0,FEMALE,College,exec-managerial,unmarried,0,0,Vehicle Theft,unknown,Trivial Damage,unknown,3,1,NO,2,3,NO,3190,290,580,2320,N,5927,-35608.95,3.9931153184165233,0,0.038029101787184424,0,Low Risk
283,43,100/300,2000,1161.91,0,FEMALE,Associate,adm-clerical,not-in-family,0,-50400,Parked Car,unknown,Minor Damage,unknown,9,1,unknown,0,3,NO,5850,1300,650,3900,N,6396,-34028.95,5.990783410138249,0,0.03011297048227992,0,Low Risk
84,29,250/500,1000,1117.17,0,FEMALE,High School,machine-op-inspct,not-in-family,0,-29900,Parked Car,unknown,Trivial Damage,Police,6,1,YES,2,0,YES,6820,620,1240,4960,N,4327,-32968.95,3.9967767929089444,0,0.061731253766744744,0,Low Risk
247,44,250/500,2000,1101.51,0,FEMALE,College,farming-fishing,not-in-family,64000,0,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,22,3,NO,2,2,NO,69480,11580,11580,46320,N,8408,8391.050000000003,3.9996546066833605,0,0.19877562668374718,0,Low Risk
56,29,100/300,1000,1523.17,0,MALE,Masters,prof-specialty,own-child,0,0,Multi-vehicle Collision,Front Collision,Major Damage,Fire,10,3,unknown,1,2,YES,94560,7880,15760,70920,N,3159,32991.05,4.499714485121502,0,0.4378688439425172,1,Medium Risk
210,39,500/1000,1000,984.45,0,MALE,Associate,armed-forces,unmarried,0,0,Vehicle Theft,unknown,Minor Damage,unknown,4,1,YES,1,2,unknown,7800,780,780,6240,N,6404,-31688.949999999997,7.989756722151088,0,0.07774567391566206,0,Low Risk
108,32,500/1000,2000,1257.0,4000000,FEMALE,High School,machine-op-inspct,unmarried,63900,-43700,Single Vehicle Collision,Front Collision,Total Loss,Other,23,1,NO,1,3,NO,61270,5570,11140,44560,N,3048,6631.050000000003,3.9996409658019925,0,0.18431135826345016,0,Low Risk
328,49,500/1000,500,1434.51,0,FEMALE,Masters,transport-moving,wife,0,0,Single Vehicle Collision,Rear Collision,Total Loss,Police,19,1,unknown,0,2,YES,71440,8930,8930,53580,N,4893,15651.050000000003,5.999328182734296,0,0.21788204695019023,1,Low Risk
186,37,250/500,2000,1628.0,0,FEMALE,JD,priv-house-serv,unmarried,0,0,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,22,1,YES,1,2,YES,55600,11120,5560,38920,N,2168,991.0500000000029,6.998741233591081,0,0.2292966179413436,1,Low Risk
277,44,500/1000,500,1412.31,0,MALE,High School,priv-house-serv,unmarried,0,0,Vehicle Theft,unknown,Trivial Damage,Police,6,1,NO,1,3,NO,5000,1000,500,3500,N,4968,-34428.95,6.986027944111776,0,0.052591564120457096,0,Low Risk
138,33,250/500,500,1362.87,5000000,FEMALE,JD,exec-managerial,own-child,56900,-56900,Single Vehicle Collision,Side Collision,Minor Damage,Other,6,1,NO,2,0,unknown,95810,14740,14740,66330,N,6611,28401.050000000003,4.499694728987179,0,0.199362410471268,0,Low Risk
208,41,100/300,1000,1134.68,0,FEMALE,College,tech-support,husband,0,0,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,18,1,NO,2,2,unknown,69300,6930,13860,48510,N,210,10581.050000000003,3.4997474929658754,0,0.48504183832855696,1,Medium Risk
147,37,250/500,1000,1306.78,0,MALE,MD,prof-specialty,other-relative,0,0,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,22,1,unknown,1,0,NO,81120,13520,20280,47320,N,8139,9391.050000000003,2.333218283122134,0,0.43655014571738243,1,Medium Risk
8,21,500/1000,500,1021.9,0,MALE,High School,handlers-cleaners,husband,0,0,Single Vehicle Collision,Front Collision,Major Damage,Other,21,1,unknown,0,0,unknown,91260,14040,14040,63180,N,849,25251.050000000003,4.49967951000641,0,0.3108586860276525,1,Low Risk
297,48,100/300,1000,1538.6,0,FEMALE,MD,other-service,wife,0,-54700,Single Vehicle Collision,Side Collision,Minor Damage,Fire,12,1,unknown,0,0,unknown,60600,6060,12120,42420,N,8005,4491.050000000003,3.4997112449467864,0,0.1484539487167539,0,Low Risk
150,31,500/1000,1000,1354.5,0,MALE,Masters,machine-op-inspct,husband,52800,0,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,6,3,unknown,0,3,YES,64800,6480,12960,45360,Y,7401,7431.050000000003,3.4997299591080937,1,0.7339592377448269,1,High Risk
4,34,500/1000,500,1282.93,0,FEMALE,College,exec-managerial,other-relative,0,0,Multi-vehicle Collision,Side Collision,Major Damage,Police,0,4,unknown,0,0,unknown,66880,6080,12160,48640,Y,4282,10711.050000000003,3.9996710796809474,1,0.7373966572738339,1,High Risk
210,35,500/1000,1000,1346.27,0,MALE,Masters,farming-fishing,not-in-family,44900,-91400,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,11,1,NO,0,2,unknown,58200,5820,5820,46560,N,8410,8631.050000000003,7.99862566569318,0,0.22969098640003846,1,Low Risk
91,31,100/300,1000,1338.4,4000000,FEMALE,High School,priv-house-serv,own-child,63600,0,Single Vehicle Collision,Side Collision,Minor Damage,Police,19,1,unknown,1,0,NO,60570,6730,6730,47110,N,5639,9181.050000000003,6.99896003565592,0,0.14381236986665102,0,Low Risk
167,36,100/300,1000,949.44,0,FEMALE,Masters,exec-managerial,other-relative,0,-38400,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,22,3,unknown,0,0,NO,69680,8710,8710,52260,Y,7655,14331.050000000003,5.999311215704282,1,0.6965666885339707,1,Medium Risk
467,58,500/1000,2000,977.4,0,MALE,Masters,transport-moving,own-child,82200,0,Single Vehicle Collision,Front Collision,Total Loss,Fire,2,1,YES,2,3,NO,55700,5570,11140,38990,N,4368,1061.050000000003,3.4996858450767436,0,0.26878890620210644,1,Low Risk
264,47,250/500,2000,1181.46,10000000,FEMALE,JD,transport-moving,other-relative,0,-67400,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,16,4,YES,1,2,YES,62370,5670,5670,51030,N,3629,13101.050000000003,8.998412978310704,0,0.2264836797169591,1,Low Risk
270,45,500/1000,500,1187.53,0,FEMALE,PhD,priv-house-serv,not-in-family,83200,-53300,Multi-vehicle Collision,Side Collision,Total Loss,Other,23,3,unknown,0,0,YES,54340,9880,0,44460,N,4203,6531.050000000003,44460.0,0,0.2757865581615225,1,Low Risk
